X,Y,Z,code
119.5196,-5.1129,10936,360
119.4112,-5.1212,14676,360
119.4196,-5.1212,16783,360
119.4279,-5.1212,14072,360
119.4362,-5.1212,14649,360
119.4446,-5.1212,12587,360
119.5029,-5.1212,11056,360
119.5112,-5.1212,10592,360
119.4029,-5.1296,10989,360
119.4112,-5.1296,15044,360
119.4196,-5.1296,17658,360
119.4279,-5.1296,15954,360
119.4362,-5.1296,14502,360
119.4446,-5.1296,11209,360
119.5029,-5.1296,12161,360
119.5112,-5.1296,10274,360
119.5196,-5.1296,10406,360
119.4029,-5.1379,11046,360
119.4112,-5.1379,13459,360
119.4196,-5.1379,17011,360
119.4279,-5.1379,15997,360
119.4362,-5.1379,16585,360
119.4446,-5.1379,14861,360
119.4529,-5.1379,12019,360
119.4612,-5.1379,10393,360
119.4946,-5.1379,11958,360
119.5029,-5.1379,11271,360
119.5112,-5.1379,12730,360
119.4029,-5.1462,10337,360
119.4112,-5.1462,13202,360
119.4196,-5.1462,16312,360
119.4279,-5.1462,14746,360
119.4362,-5.1462,16651,360
119.4446,-5.1462,16001,360
119.4529,-5.1462,14772,360
119.4612,-5.1462,14953,360
119.4696,-5.1462,11859,360
119.4029,-5.1546,10815,360
119.4112,-5.1546,13975,360
119.4196,-5.1546,16069,360
119.4279,-5.1546,14766,360
119.4362,-5.1546,15599,360
119.4446,-5.1546,14426,360
119.4529,-5.1546,12411,360
119.4612,-5.1546,12272,360
119.4696,-5.1546,10138,360
119.4779,-5.1546,11415,360
119.4112,-5.1629,15677,360
119.4196,-5.1629,17084,360
119.4279,-5.1629,15102,360
119.4362,-5.1629,14276,360
119.4446,-5.1629,14408,360
119.4529,-5.1629,14638,360
119.4612,-5.1629,14046,360
119.4696,-5.1629,11443,360
119.4779,-5.1629,11917,360
119.4112,-5.1712,15432,360
119.4196,-5.1712,16479,360
119.4279,-5.1712,15407,360
119.4362,-5.1712,13414,360
119.4446,-5.1712,15131,360
119.4529,-5.1712,15836,360
119.4612,-5.1712,13091,360
119.4779,-5.1712,10743,360
119.4862,-5.1712,10429,360
119.4112,-5.1796,12793,360
119.4196,-5.1796,14637,360
119.4279,-5.1796,12168,360
119.4362,-5.1796,13664,360
119.4446,-5.1796,14000,360
119.4529,-5.1796,12858,360
119.4612,-5.1796,13668,360
119.4696,-5.1796,11305,360
119.4196,-5.1879,12264,360
119.4446,-5.1879,12094,360
105.2696,-5.3712,10306,360
105.2529,-5.3796,10367,360
105.2612,-5.3796,10407,360
105.2696,-5.3796,10666,360
105.2779,-5.3879,10018,360
105.2612,-5.3962,10363,360
105.2612,-5.4046,11712,360
105.2696,-5.4046,11694,360
105.2529,-5.4129,11033,360
105.2612,-5.4129,12655,360
105.2696,-5.4129,12133,360
105.2529,-5.4212,10874,360
105.2612,-5.4212,11783,360
105.2696,-5.4212,11937,360
105.2612,-5.4296,10196,360
105.2696,-5.4296,10179,360
105.2612,-5.4379,10771,360
105.2696,-5.4379,11347,360
105.2779,-5.4379,10602,360
105.2612,-5.4462,11296,360
105.2696,-5.4462,10371,360
105.2779,-5.4462,10174,360
106.6446,-6.0629,11492,360
106.6446,-6.0712,11494,360
106.6946,-6.0796,11040,360
106.6946,-6.0879,13658,360
106.7029,-6.0879,12096,360
106.6946,-6.0962,12469,360
106.7029,-6.0962,14516,360
106.7112,-6.0962,15054,360
106.9279,-6.0962,10939,360
106.9362,-6.0962,11414,360
106.9446,-6.0962,10494,360
106.6446,-6.1046,10292,360
106.6862,-6.1046,11905,360
106.6946,-6.1046,17310,360
106.7029,-6.1046,22252,360
106.7112,-6.1046,20215,360
106.7196,-6.1046,10440,360
106.7529,-6.1046,10392,360
106.8779,-6.1046,11828,360
106.8862,-6.1046,12718,360
106.8946,-6.1046,11828,360
106.9029,-6.1046,12068,360
106.9112,-6.1046,12813,360
106.9196,-6.1046,13820,360
106.9279,-6.1046,15167,360
106.9362,-6.1046,15989,360
106.9446,-6.1046,14159,360
106.1529,-6.1129,11327,360
106.1612,-6.1129,10432,360
106.7029,-6.1129,14763,360
106.7112,-6.1129,17420,360
106.7196,-6.1129,12791,360
106.7362,-6.1129,10640,360
106.7446,-6.1129,10002,360
106.7612,-6.1129,10921,360
106.7862,-6.1129,13219,360
106.8529,-6.1129,10183,360
106.8612,-6.1129,11681,360
106.8696,-6.1129,12049,360
106.8779,-6.1129,14855,360
106.8862,-6.1129,15813,360
106.8946,-6.1129,16105,360
106.9029,-6.1129,16493,360
106.9112,-6.1129,16771,360
106.9196,-6.1129,16724,360
106.9279,-6.1129,16250,360
106.9362,-6.1129,12955,360
106.9446,-6.1129,11850,360
106.1529,-6.1212,10238,360
106.1612,-6.1212,11152,360
106.1696,-6.1212,11464,360
106.6529,-6.1212,14697,360
106.6612,-6.1212,13139,360
106.6696,-6.1212,11115,360
106.6862,-6.1212,15097,360
106.6946,-6.1212,13339,360
106.7029,-6.1212,20813,360
106.7112,-6.1212,22599,360
106.7196,-6.1212,19999,360
106.7279,-6.1212,15753,360
106.7362,-6.1212,11154,360
106.7612,-6.1212,11859,360
106.7696,-6.1212,11047,360
106.7779,-6.1212,12360,360
106.7862,-6.1212,14372,360
106.7946,-6.1212,11382,360
106.8112,-6.1212,11458,360
106.8196,-6.1212,10749,360
106.8279,-6.1212,10843,360
106.8362,-6.1212,10610,360
106.8446,-6.1212,11685,360
106.8529,-6.1212,10614,360
106.8612,-6.1212,11272,360
106.8696,-6.1212,11605,360
106.8779,-6.1212,15755,360
106.8862,-6.1212,16223,360
106.8946,-6.1212,15199,360
106.9029,-6.1212,16994,360
106.9112,-6.1212,17013,360
106.9196,-6.1212,16261,360
106.9279,-6.1212,14606,360
106.6529,-6.1296,14862,360
106.6612,-6.1296,13192,360
106.6862,-6.1296,20586,360
106.6946,-6.1296,20228,360
106.7029,-6.1296,22589,360
106.7112,-6.1296,24582,360
106.7196,-6.1296,23841,360
106.7279,-6.1296,22518,360
106.7362,-6.1296,20363,360
106.7612,-6.1296,13103,360
106.7696,-6.1296,10765,360
106.7862,-6.1296,14945,360
106.7946,-6.1296,15396,360
106.8029,-6.1296,15400,360
106.8112,-6.1296,13978,360
106.8196,-6.1296,15075,360
106.8279,-6.1296,13403,360
106.8362,-6.1296,13903,360
106.8446,-6.1296,12837,360
106.8529,-6.1296,14635,360
106.8612,-6.1296,14283,360
106.8696,-6.1296,10728,360
106.8779,-6.1296,14729,360
106.8862,-6.1296,16990,360
106.8946,-6.1296,15820,360
106.9029,-6.1296,16648,360
106.9112,-6.1296,17138,360
106.9196,-6.1296,15895,360
106.9279,-6.1296,11993,360
106.9362,-6.1296,11078,360
106.6696,-6.1379,10053,360
106.6779,-6.1379,13117,360
106.6862,-6.1379,18821,360
106.6946,-6.1379,22593,360
106.7029,-6.1379,22645,360
106.7112,-6.1379,24896,360
106.7196,-6.1379,24820,360
106.7279,-6.1379,23881,360
106.7362,-6.1379,24773,360
106.7446,-6.1379,20000,360
106.7529,-6.1379,13388,360
106.7612,-6.1379,16894,360
106.7862,-6.1379,11378,360
106.8029,-6.1379,15352,360
106.8112,-6.1379,21803,360
106.8196,-6.1379,19589,360
106.8279,-6.1379,14378,360
106.8362,-6.1379,15621,360
106.8446,-6.1379,13148,360
106.8529,-6.1379,13426,360
106.8612,-6.1379,16774,360
106.8696,-6.1379,17216,360
106.8779,-6.1379,16544,360
106.8862,-6.1379,15388,360
106.8946,-6.1379,12913,360
106.9029,-6.1379,13582,360
106.9112,-6.1379,15938,360
106.9196,-6.1379,16312,360
106.9279,-6.1379,11282,360
106.9362,-6.1379,14181,360
106.9446,-6.1379,10124,360
106.9529,-6.1379,10281,360
106.5862,-6.1462,13144,360
106.5946,-6.1462,12108,360
106.6612,-6.1462,11828,360
106.6696,-6.1462,12389,360
106.6779,-6.1462,15477,360
106.6862,-6.1462,23192,360
106.6946,-6.1462,24573,360
106.7029,-6.1462,19958,360
106.7112,-6.1462,18791,360
106.7196,-6.1462,25252,360
106.7279,-6.1462,25031,360
106.7362,-6.1462,24370,360
106.7446,-6.1462,19572,360
106.7529,-6.1462,13449,360
106.7612,-6.1462,20775,360
106.7696,-6.1462,21678,360
106.7779,-6.1462,20665,360
106.7862,-6.1462,16171,360
106.7946,-6.1462,17818,360
106.8112,-6.1462,15415,360
106.8196,-6.1462,15669,360
106.8279,-6.1462,17394,360
106.8362,-6.1462,17846,360
106.8446,-6.1462,16039,360
106.8529,-6.1462,13398,360
106.8612,-6.1462,12514,360
106.8696,-6.1462,11923,360
106.8779,-6.1462,13721,360
106.8862,-6.1462,13855,360
106.8946,-6.1462,15115,360
106.9029,-6.1462,16222,360
106.9112,-6.1462,16621,360
106.9196,-6.1462,12570,360
106.9279,-6.1462,14523,360
106.9362,-6.1462,15151,360
106.9446,-6.1462,11052,360
106.9529,-6.1462,10987,360
106.5862,-6.1546,11354,360
106.5946,-6.1546,11239,360
106.6196,-6.1546,10143,360
106.6279,-6.1546,13674,360
106.6362,-6.1546,12937,360
106.6446,-6.1546,12607,360
106.6529,-6.1546,11888,360
106.6612,-6.1546,14664,360
106.6696,-6.1546,14233,360
106.6779,-6.1546,15560,360
106.6862,-6.1546,23630,360
106.6946,-6.1546,24564,360
106.7029,-6.1546,23310,360
106.7112,-6.1546,21569,360
106.7196,-6.1546,23960,360
106.7279,-6.1546,25929,360
106.7362,-6.1546,22875,360
106.7446,-6.1546,18210,360
106.7529,-6.1546,23528,360
106.7612,-6.1546,21546,360
106.7696,-6.1546,23056,360
106.7779,-6.1546,16228,360
106.7862,-6.1546,10803,360
106.7946,-6.1546,12017,360
106.8029,-6.1546,19943,360
106.8112,-6.1546,21788,360
106.8196,-6.1546,18528,360
106.8279,-6.1546,19763,360
106.8362,-6.1546,13863,360
106.8446,-6.1546,15649,360
106.8529,-6.1546,15794,360
106.8612,-6.1546,16911,360
106.8696,-6.1546,16673,360
106.8779,-6.1546,17500,360
106.8862,-6.1546,16034,360
106.8946,-6.1546,17805,360
106.9029,-6.1546,17308,360
106.9112,-6.1546,17014,360
106.9196,-6.1546,13060,360
106.9279,-6.1546,13844,360
106.9362,-6.1546,14220,360
106.9446,-6.1546,11512,360
106.9529,-6.1546,11132,360
106.9612,-6.1546,10346,360
106.9696,-6.1546,10732,360
106.5946,-6.1629,10570,360
106.6029,-6.1629,11729,360
106.6112,-6.1629,11038,360
106.6196,-6.1629,13013,360
106.6279,-6.1629,12483,360
106.6362,-6.1629,15312,360
106.6446,-6.1629,15932,360
106.6529,-6.1629,12382,360
106.6612,-6.1629,11737,360
106.6696,-6.1629,12574,360
106.6779,-6.1629,16421,360
106.6862,-6.1629,22523,360
106.6946,-6.1629,23207,360
106.7029,-6.1629,20109,360
106.7112,-6.1629,19787,360
106.7196,-6.1629,21011,360
106.7279,-6.1629,25860,360
106.7362,-6.1629,23182,360
106.7446,-6.1629,22305,360
106.7529,-6.1629,21570,360
106.7612,-6.1629,21103,360
106.7696,-6.1629,13284,360
106.7779,-6.1629,15975,360
106.7862,-6.1629,23183,360
106.7946,-6.1629,10308,360
106.8029,-6.1629,11487,360
106.8112,-6.1629,19711,360
106.8196,-6.1629,18968,360
106.8279,-6.1629,19119,360
106.8362,-6.1629,13011,360
106.8446,-6.1629,18240,360
106.8529,-6.1629,14326,360
106.8612,-6.1629,18534,360
106.8696,-6.1629,18428,360
106.8779,-6.1629,15870,360
106.8862,-6.1629,13603,360
106.8946,-6.1629,16220,360
106.9029,-6.1629,17431,360
106.9112,-6.1629,17513,360
106.9196,-6.1629,13350,360
106.9279,-6.1629,11434,360
106.9362,-6.1629,15146,360
106.9446,-6.1629,13493,360
106.5696,-6.1712,11605,360
106.5779,-6.1712,14572,360
106.5862,-6.1712,11259,360
106.5946,-6.1712,12934,360
106.6029,-6.1712,12748,360
106.6112,-6.1712,11191,360
106.6196,-6.1712,16152,360
106.6279,-6.1712,12735,360
106.6362,-6.1712,14838,360
106.6446,-6.1712,13444,360
106.6529,-6.1712,11768,360
106.6612,-6.1712,12619,360
106.6696,-6.1712,11103,360
106.6779,-6.1712,13977,360
106.6862,-6.1712,18627,360
106.6946,-6.1712,20928,360
106.7029,-6.1712,23173,360
106.7112,-6.1712,25422,360
106.7196,-6.1712,25604,360
106.7279,-6.1712,25679,360
106.7362,-6.1712,25671,360
106.7446,-6.1712,25866,360
106.7529,-6.1712,23638,360
106.7612,-6.1712,25552,360
106.7696,-6.1712,19186,360
106.7779,-6.1712,14002,360
106.7862,-6.1712,14801,360
106.7946,-6.1712,23316,360
106.8029,-6.1712,13237,360
106.8112,-6.1712,16000,360
106.8196,-6.1712,17536,360
106.8279,-6.1712,18271,360
106.8362,-6.1712,17610,360
106.8446,-6.1712,16947,360
106.8529,-6.1712,16737,360
106.8612,-6.1712,18880,360
106.8696,-6.1712,18512,360
106.8779,-6.1712,13653,360
106.8862,-6.1712,15926,360
106.8946,-6.1712,16400,360
106.9029,-6.1712,17425,360
106.9112,-6.1712,17592,360
106.9196,-6.1712,15988,360
106.9279,-6.1712,11756,360
106.9362,-6.1712,14875,360
106.9446,-6.1712,13283,360
106.9529,-6.1712,10540,360
106.9612,-6.1712,10965,360
106.9696,-6.1712,11148,360
106.9779,-6.1712,11188,360
106.9862,-6.1712,10697,360
106.9946,-6.1712,12463,360
107.0029,-6.1712,12612,360
106.5696,-6.1796,11395,360
106.5779,-6.1796,11738,360
106.5862,-6.1796,10759,360
106.5946,-6.1796,12071,360
106.6029,-6.1796,11385,360
106.6112,-6.1796,12219,360
106.6196,-6.1796,15714,360
106.6279,-6.1796,15592,360
106.6362,-6.1796,16863,360
106.6446,-6.1796,13675,360
106.6612,-6.1796,12130,360
106.6696,-6.1796,12614,360
106.6779,-6.1796,13213,360
106.6862,-6.1796,14604,360
106.6946,-6.1796,15314,360
106.7029,-6.1796,17962,360
106.7112,-6.1796,21951,360
106.7196,-6.1796,24985,360
106.7279,-6.1796,25069,360
106.7362,-6.1796,25137,360
106.7446,-6.1796,25696,360
106.7529,-6.1796,25121,360
106.7612,-6.1796,25649,360
106.7696,-6.1796,22149,360
106.7779,-6.1796,24700,360
106.7862,-6.1796,24545,360
106.7946,-6.1796,23961,360
106.8029,-6.1796,19417,360
106.8112,-6.1796,17250,360
106.8196,-6.1796,17801,360
106.8362,-6.1796,18136,360
106.8446,-6.1796,19176,360
106.8529,-6.1796,18021,360
106.8612,-6.1796,18549,360
106.8696,-6.1796,18970,360
106.8779,-6.1796,18739,360
106.8862,-6.1796,15922,360
106.8946,-6.1796,18084,360
106.9029,-6.1796,18840,360
106.9112,-6.1796,18088,360
106.9196,-6.1796,17496,360
106.9279,-6.1796,12371,360
106.9362,-6.1796,17302,360
106.9446,-6.1796,16559,360
106.9529,-6.1796,16376,360
106.9612,-6.1796,12368,360
106.9696,-6.1796,13969,360
106.9779,-6.1796,15806,360
106.9862,-6.1796,13210,360
106.9946,-6.1796,14418,360
107.0029,-6.1796,14572,360
107.0112,-6.1796,10990,360
106.5862,-6.1879,12735,360
106.5946,-6.1879,13513,360
106.6029,-6.1879,16441,360
106.6112,-6.1879,15653,360
106.6196,-6.1879,15808,360
106.6362,-6.1879,14497,360
106.6446,-6.1879,12242,360
106.6529,-6.1879,10127,360
106.6612,-6.1879,13334,360
106.6696,-6.1879,12038,360
106.6779,-6.1879,11229,360
106.6862,-6.1879,14383,360
106.6946,-6.1879,14608,360
106.7029,-6.1879,13062,360
106.7112,-6.1879,15490,360
106.7196,-6.1879,21803,360
106.7279,-6.1879,24551,360
106.7362,-6.1879,25924,360
106.7446,-6.1879,25801,360
106.7529,-6.1879,23889,360
106.7612,-6.1879,24810,360
106.7696,-6.1879,25297,360
106.7779,-6.1879,23604,360
106.7862,-6.1879,20469,360
106.7946,-6.1879,15064,360
106.8029,-6.1879,21163,360
106.8112,-6.1879,20787,360
106.8196,-6.1879,16014,360
106.8279,-6.1879,18358,360
106.8362,-6.1879,19077,360
106.8446,-6.1879,19436,360
106.8529,-6.1879,18821,360
106.8612,-6.1879,18148,360
106.8696,-6.1879,19314,360
106.8779,-6.1879,17300,360
106.8862,-6.1879,18904,360
106.8946,-6.1879,19228,360
106.9029,-6.1879,19716,360
106.9112,-6.1879,19546,360
106.9196,-6.1879,19700,360
106.9279,-6.1879,17507,360
106.9362,-6.1879,18717,360
106.9446,-6.1879,18840,360
106.9529,-6.1879,18393,360
106.9612,-6.1879,14731,360
106.9696,-6.1879,16305,360
106.9779,-6.1879,17621,360
106.9862,-6.1879,14303,360
106.9946,-6.1879,13981,360
107.0029,-6.1879,14220,360
107.0112,-6.1879,14554,360
107.0196,-6.1879,11148,360
106.5862,-6.1962,13275,360
106.5946,-6.1962,13093,360
106.6029,-6.1962,12639,360
106.6112,-6.1962,13956,360
106.6196,-6.1962,16532,360
106.6279,-6.1962,12487,360
106.6362,-6.1962,12125,360
106.6862,-6.1962,15476,360
106.6946,-6.1962,15203,360
106.7029,-6.1962,10724,360
106.7112,-6.1962,11012,360
106.7196,-6.1962,18761,360
106.7279,-6.1962,21213,360
106.7362,-6.1962,24885,360
106.7446,-6.1962,25381,360
106.7529,-6.1962,25092,360
106.7612,-6.1962,24468,360
106.7696,-6.1962,24371,360
106.7779,-6.1962,23736,360
106.7862,-6.1962,22926,360
106.7946,-6.1962,22226,360
106.8029,-6.1962,20853,360
106.8112,-6.1962,12876,360
106.8196,-6.1962,17180,360
106.8279,-6.1962,19389,360
106.8362,-6.1962,19390,360
106.8446,-6.1962,17856,360
106.8529,-6.1962,19259,360
106.8612,-6.1962,18931,360
106.8696,-6.1962,19444,360
106.8779,-6.1962,19943,360
106.8862,-6.1962,19843,360
106.8946,-6.1962,19816,360
106.9029,-6.1962,19658,360
106.9112,-6.1962,19960,360
106.9196,-6.1962,19692,360
106.9279,-6.1962,15243,360
106.9362,-6.1962,17878,360
106.9446,-6.1962,18639,360
106.9529,-6.1962,17179,360
106.9612,-6.1962,15043,360
106.9696,-6.1962,15413,360
106.9779,-6.1962,16055,360
106.9862,-6.1962,16302,360
106.9946,-6.1962,15351,360
107.0029,-6.1962,15135,360
107.0112,-6.1962,14530,360
107.0196,-6.1962,14387,360
107.0279,-6.1962,14919,360
107.0362,-6.1962,11019,360
106.4612,-6.2046,10066,360
106.5196,-6.2046,10931,360
106.5612,-6.2046,10621,360
106.5696,-6.2046,10384,360
106.5862,-6.2046,10601,360
106.5946,-6.2046,10651,360
106.6029,-6.2046,11061,360
106.6112,-6.2046,13739,360
106.6196,-6.2046,13558,360
106.6279,-6.2046,13383,360
106.6362,-6.2046,11112,360
106.6862,-6.2046,15102,360
106.6946,-6.2046,14406,360
106.7029,-6.2046,12052,360
106.7112,-6.2046,13093,360
106.7196,-6.2046,15369,360
106.7279,-6.2046,19330,360
106.7362,-6.2046,23514,360
106.7446,-6.2046,21040,360
106.7529,-6.2046,20197,360
106.7612,-6.2046,18192,360
106.7696,-6.2046,20930,360
106.7779,-6.2046,22235,360
106.7862,-6.2046,24182,360
106.7946,-6.2046,23317,360
106.8029,-6.2046,18045,360
106.8112,-6.2046,17727,360
106.8196,-6.2046,17763,360
106.8279,-6.2046,17672,360
106.8362,-6.2046,19242,360
106.8446,-6.2046,17078,360
106.8529,-6.2046,19077,360
106.8612,-6.2046,19121,360
106.8696,-6.2046,18324,360
106.8779,-6.2046,18667,360
106.8862,-6.2046,19454,360
106.8946,-6.2046,19048,360
106.9029,-6.2046,19591,360
106.9112,-6.2046,19014,360
106.9196,-6.2046,19556,360
106.9279,-6.2046,17893,360
106.9362,-6.2046,18940,360
106.9446,-6.2046,16907,360
106.9529,-6.2046,16601,360
106.9612,-6.2046,14955,360
106.9696,-6.2046,17114,360
106.9779,-6.2046,16028,360
106.9862,-6.2046,13963,360
106.9946,-6.2046,14102,360
107.0029,-6.2046,15815,360
107.0112,-6.2046,15267,360
107.0196,-6.2046,15581,360
107.0279,-6.2046,15869,360
107.0362,-6.2046,13026,360
106.4779,-6.2129,10049,360
106.4862,-6.2129,11437,360
106.5612,-6.2129,12614,360
106.5696,-6.2129,12372,360
106.5862,-6.2129,10222,360
106.5946,-6.2129,10383,360
106.6029,-6.2129,12147,360
106.6112,-6.2129,15670,360
106.6196,-6.2129,14966,360
106.6279,-6.2129,15268,360
106.6362,-6.2129,13791,360
106.6446,-6.2129,10860,360
106.6612,-6.2129,11356,360
106.6696,-6.2129,11510,360
106.6779,-6.2129,11026,360
106.6862,-6.2129,14921,360
106.6946,-6.2129,15000,360
106.7029,-6.2129,14507,360
106.7112,-6.2129,14487,360
106.7196,-6.2129,14598,360
106.7279,-6.2129,19536,360
106.7362,-6.2129,21035,360
106.7446,-6.2129,18244,360
106.7529,-6.2129,20723,360
106.7612,-6.2129,20480,360
106.7696,-6.2129,22629,360
106.7779,-6.2129,21876,360
106.7862,-6.2129,16469,360
106.7946,-6.2129,16204,360
106.8029,-6.2129,13232,360
106.8112,-6.2129,17135,360
106.8196,-6.2129,17884,360
106.8279,-6.2129,16984,360
106.8362,-6.2129,17506,360
106.8446,-6.2129,17446,360
106.8529,-6.2129,17654,360
106.8612,-6.2129,18562,360
106.8696,-6.2129,16128,360
106.8779,-6.2129,16688,360
106.8862,-6.2129,18917,360
106.8946,-6.2129,19591,360
106.9029,-6.2129,19552,360
106.9112,-6.2129,18348,360
106.9196,-6.2129,18767,360
106.9279,-6.2129,18609,360
106.9362,-6.2129,18613,360
106.9446,-6.2129,16907,360
106.9529,-6.2129,14138,360
106.9612,-6.2129,16607,360
106.9696,-6.2129,19279,360
106.9779,-6.2129,18900,360
106.9862,-6.2129,15365,360
106.9946,-6.2129,13853,360
107.0029,-6.2129,13682,360
107.0112,-6.2129,12236,360
107.0196,-6.2129,14864,360
107.0279,-6.2129,16552,360
107.0362,-6.2129,12181,360
106.4696,-6.2212,10876,360
106.5029,-6.2212,11024,360
106.5112,-6.2212,10960,360
106.5446,-6.2212,10045,360
106.5529,-6.2212,13178,360
106.5612,-6.2212,13041,360
106.5696,-6.2212,12067,360
106.5946,-6.2212,11088,360
106.6029,-6.2212,13055,360
106.6112,-6.2212,15383,360
106.6196,-6.2212,13289,360
106.6279,-6.2212,11761,360
106.6362,-6.2212,13305,360
106.6446,-6.2212,13528,360
106.6529,-6.2212,12529,360
106.6612,-6.2212,10762,360
106.6696,-6.2212,11446,360
106.6779,-6.2212,13519,360
106.6862,-6.2212,15953,360
106.6946,-6.2212,16091,360
106.7029,-6.2212,16238,360
106.7112,-6.2212,14977,360
106.7196,-6.2212,14987,360
106.7279,-6.2212,17432,360
106.7362,-6.2212,19707,360
106.7446,-6.2212,16083,360
106.7529,-6.2212,16942,360
106.7612,-6.2212,13981,360
106.7696,-6.2212,15996,360
106.7779,-6.2212,15972,360
106.7862,-6.2212,16431,360
106.7946,-6.2212,14184,360
106.8029,-6.2212,13613,360
106.8112,-6.2212,15343,360
106.8196,-6.2212,17264,360
106.8279,-6.2212,17242,360
106.8362,-6.2212,16011,360
106.8446,-6.2212,16946,360
106.8529,-6.2212,16579,360
106.8612,-6.2212,17818,360
106.8696,-6.2212,17490,360
106.8779,-6.2212,16883,360
106.8862,-6.2212,18160,360
106.8946,-6.2212,18373,360
106.9029,-6.2212,18593,360
106.9112,-6.2212,18813,360
106.9196,-6.2212,19102,360
106.9279,-6.2212,19557,360
106.9362,-6.2212,19577,360
106.9446,-6.2212,19308,360
106.9529,-6.2212,18538,360
106.9612,-6.2212,18333,360
106.9696,-6.2212,19664,360
106.9779,-6.2212,17796,360
106.9862,-6.2212,12393,360
106.9946,-6.2212,10785,360
107.0029,-6.2212,10646,360
107.0112,-6.2212,12167,360
107.0196,-6.2212,15719,360
107.0279,-6.2212,16503,360
107.0362,-6.2212,13152,360
106.5112,-6.2296,10127,360
106.5196,-6.2296,10559,360
106.5529,-6.2296,12570,360
106.5612,-6.2296,10434,360
106.6112,-6.2296,11072,360
106.6196,-6.2296,12104,360
106.6279,-6.2296,11557,360
106.6362,-6.2296,11901,360
106.6446,-6.2296,13477,360
106.6529,-6.2296,13551,360
106.6612,-6.2296,13522,360
106.6696,-6.2296,13575,360
106.6779,-6.2296,15675,360
106.6862,-6.2296,15355,360
106.6946,-6.2296,13944,360
106.7029,-6.2296,16117,360
106.7112,-6.2296,14826,360
106.7196,-6.2296,14323,360
106.7279,-6.2296,13953,360
106.7362,-6.2296,14658,360
106.7446,-6.2296,14648,360
106.7529,-6.2296,16391,360
106.7612,-6.2296,14834,360
106.7696,-6.2296,14110,360
106.7779,-6.2296,15384,360
106.7862,-6.2296,16288,360
106.7946,-6.2296,16811,360
106.8029,-6.2296,15067,360
106.8112,-6.2296,17011,360
106.8196,-6.2296,17314,360
106.8279,-6.2296,17195,360
106.8362,-6.2296,16362,360
106.8446,-6.2296,16793,360
106.8529,-6.2296,16779,360
106.8612,-6.2296,16368,360
106.8696,-6.2296,18898,360
106.8779,-6.2296,18692,360
106.8862,-6.2296,18531,360
106.8946,-6.2296,18829,360
106.9029,-6.2296,18496,360
106.9112,-6.2296,19172,360
106.9196,-6.2296,17705,360
106.9279,-6.2296,19213,360
106.9362,-6.2296,18651,360
106.9446,-6.2296,17993,360
106.9529,-6.2296,18031,360
106.9612,-6.2296,16297,360
106.9696,-6.2296,16943,360
106.9779,-6.2296,19194,360
106.9862,-6.2296,16484,360
106.9946,-6.2296,11040,360
107.0029,-6.2296,16137,360
107.0112,-6.2296,17892,360
107.0196,-6.2296,17282,360
107.0279,-6.2296,16247,360
107.0362,-6.2296,13538,360
107.0446,-6.2296,10309,360
106.6196,-6.2379,10068,360
106.6279,-6.2379,13396,360
106.6362,-6.2379,10862,360
106.6446,-6.2379,13164,360
106.6529,-6.2379,13379,360
106.6612,-6.2379,14090,360
106.6696,-6.2379,12717,360
106.6779,-6.2379,15949,360
106.6862,-6.2379,14487,360
106.6946,-6.2379,14588,360
106.7029,-6.2379,15919,360
106.7112,-6.2379,14433,360
106.7196,-6.2379,13906,360
106.7279,-6.2379,11596,360
106.7362,-6.2379,14504,360
106.7446,-6.2379,16202,360
106.7529,-6.2379,16282,360
106.7612,-6.2379,16346,360
106.7696,-6.2379,15944,360
106.7779,-6.2379,16277,360
106.7862,-6.2379,17042,360
106.7946,-6.2379,16933,360
106.8029,-6.2379,16756,360
106.8112,-6.2379,16694,360
106.8196,-6.2379,16857,360
106.8279,-6.2379,16598,360
106.8362,-6.2379,16839,360
106.8446,-6.2379,16332,360
106.8529,-6.2379,16515,360
106.8612,-6.2379,16167,360
106.8696,-6.2379,18587,360
106.8779,-6.2379,18025,360
106.8862,-6.2379,18144,360
106.8946,-6.2379,18829,360
106.9029,-6.2379,18239,360
106.9112,-6.2379,18412,360
106.9196,-6.2379,18912,360
106.9279,-6.2379,19073,360
106.9362,-6.2379,18098,360
106.9446,-6.2379,17714,360
106.9529,-6.2379,17302,360
106.9612,-6.2379,12901,360
106.9696,-6.2379,16155,360
106.9779,-6.2379,17461,360
106.9862,-6.2379,17163,360
106.9946,-6.2379,18759,360
107.0029,-6.2379,15422,360
107.0112,-6.2379,16864,360
107.0196,-6.2379,15205,360
107.0279,-6.2379,16123,360
107.0362,-6.2379,15171,360
107.0446,-6.2379,13802,360
106.6112,-6.2462,11273,360
106.6196,-6.2462,11229,360
106.6279,-6.2462,10806,360
106.6362,-6.2462,10332,360
106.6529,-6.2462,14868,360
106.6612,-6.2462,12643,360
106.6696,-6.2462,13054,360
106.6779,-6.2462,15534,360
106.6862,-6.2462,15079,360
106.6946,-6.2462,15729,360
106.7029,-6.2462,16077,360
106.7112,-6.2462,15266,360
106.7196,-6.2462,14045,360
106.7362,-6.2462,14168,360
106.7446,-6.2462,15162,360
106.7529,-6.2462,15899,360
106.7612,-6.2462,15889,360
106.7696,-6.2462,14294,360
106.7779,-6.2462,15989,360
106.7862,-6.2462,17020,360
